ParticleID,Vignette,Class
20190514_FISHI_152_2mm_rep2_AO_000038_particle_199,20190514_FISHI_152_2mm_rep2_AO_000038_vign000199.png,Herpacticoida
20190514_FISHI_152_2mm_rep2_AO_000039_particle_200,20190514_FISHI_152_2mm_rep2_AO_000039_vign000200.png,Daphnia
20190514_FISHI_152_2mm_rep2_AO_000039_particle_201,20190514_FISHI_152_2mm_rep2_AO_000039_vign000201.png,Bosmina_1
20190514_FISHI_152_2mm_rep2_AO_000039_particle_202,20190514_FISHI_152_2mm_rep2_AO_000039_vign000202.png,Bosmina_1
20190514_FISHI_152_2mm_rep2_AO_000039_particle_203,20190514_FISHI_152_2mm_rep2_AO_000039_vign000203.png,Bosmina_1
20190514_FISHI_152_2mm_rep2_AO_000040_particle_204,20190514_FISHI_152_2mm_rep2_AO_000040_vign000204.png,Herpacticoida
20190514_FISHI_152_2mm_rep2_AO_000040_particle_205,20190514_FISHI_152_2mm_rep2_AO_000040_vign000205.png,Bosmina_1
20190514_FISHI_152_2mm_rep2_AO_000040_particle_206,20190514_FISHI_152_2mm_rep2_AO_000040_vign000206.png,Bosmina_1
20190514_FISHI_152_2mm_rep2_AO_000040_particle_207,20190514_FISHI_152_2mm_rep2_AO_000040_vign000207.png,Bosmina_1
20190514_FISHI_152_2mm_rep2_AO_000040_particle_208,20190514_FISHI_152_2mm_rep2_AO_000040_vign000208.png,Bosmina_1
20190514_FISHI_152_2mm_rep2_AO_000040_particle_209,20190514_FISHI_152_2mm_rep2_AO_000040_vign000209.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000041_particle_210,20190514_FISHI_152_2mm_rep2_AO_000041_vign000210.png,Chironomid
20190514_FISHI_152_2mm_rep2_AO_000042_particle_211,20190514_FISHI_152_2mm_rep2_AO_000042_vign000211.png,Bosmina_1
20190514_FISHI_152_2mm_rep2_AO_000042_particle_212,20190514_FISHI_152_2mm_rep2_AO_000042_vign000212.png,Bosmina_1
20190514_FISHI_152_2mm_rep2_AO_000042_particle_213,20190514_FISHI_152_2mm_rep2_AO_000042_vign000213.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000042_particle_214,20190514_FISHI_152_2mm_rep2_AO_000042_vign000214.png,Bosmina_1
20190514_FISHI_152_2mm_rep2_AO_000042_particle_215,20190514_FISHI_152_2mm_rep2_AO_000042_vign000215.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000042_particle_216,20190514_FISHI_152_2mm_rep2_AO_000042_vign000216.png,Bosmina_1
20190514_FISHI_152_2mm_rep2_AO_000042_particle_217,20190514_FISHI_152_2mm_rep2_AO_000042_vign000217.png,Bosmina_1
20190514_FISHI_152_2mm_rep2_AO_000043_particle_218,20190514_FISHI_152_2mm_rep2_AO_000043_vign000218.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000043_particle_219,20190514_FISHI_152_2mm_rep2_AO_000043_vign000219.png,Herpacticoida
20190514_FISHI_152_2mm_rep2_AO_000043_particle_220,20190514_FISHI_152_2mm_rep2_AO_000043_vign000220.png,Bosmina_1
20190514_FISHI_152_2mm_rep2_AO_000043_particle_221,20190514_FISHI_152_2mm_rep2_AO_000043_vign000221.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000043_particle_222,20190514_FISHI_152_2mm_rep2_AO_000043_vign000222.png,Herpacticoida
20190514_FISHI_152_2mm_rep2_AO_000044_particle_223,20190514_FISHI_152_2mm_rep2_AO_000044_vign000223.png,Bosmina_1
20190527_FISHI_270_2mm_rep2_AO_000006_particle_224,20190527_FISHI_270_2mm_rep2_AO_000006_vign000224.png,Herpacticoida
20190527_FISHI_270_2mm_rep2_AO_000008_particle_225,20190527_FISHI_270_2mm_rep2_AO_000008_vign000225.png,Calanoid_1
20190527_FISHI_270_2mm_rep2_AO_000010_particle_226,20190527_FISHI_270_2mm_rep2_AO_000010_vign000226.png,Calanoid_1
20190527_FISHI_270_2mm_rep2_AO_000016_particle_227,20190527_FISHI_270_2mm_rep2_AO_000016_vign000227.png,Herpacticoida
20190527_FISHI_270_2mm_rep2_AO_000019_particle_228,20190527_FISHI_270_2mm_rep2_AO_000019_vign000228.png,Bosmina_1
20190527_FISHI_270_2mm_rep2_AO_000019_particle_229,20190527_FISHI_270_2mm_rep2_AO_000019_vign000229.png,Herpacticoida
20190527_FISHI_270_2mm_rep2_AO_000022_particle_230,20190527_FISHI_270_2mm_rep2_AO_000022_vign000230.png,Calanoid_1
20190527_FISHI_270_2mm_rep2_AO_000022_particle_231,20190527_FISHI_270_2mm_rep2_AO_000022_vign000231.png,Herpacticoida
20190527_FISHI_270_2mm_rep2_AO_000028_particle_232,20190527_FISHI_270_2mm_rep2_AO_000028_vign000232.png,Herpacticoida
20190527_FISHI_270_2mm_rep2_AO_000028_particle_233,20190527_FISHI_270_2mm_rep2_AO_000028_vign000233.png,Herpacticoida
20190527_FISHI_270_2mm_rep2_AO_000031_particle_234,20190527_FISHI_270_2mm_rep2_AO_000031_vign000234.png,Calanoid_1
20190527_FISHI_270_2mm_rep2_AO_000031_particle_235,20190527_FISHI_270_2mm_rep2_AO_000031_vign000235.png,Chironomid
20190527_FISHI_270_2mm_rep2_AO_000033_particle_236,20190527_FISHI_270_2mm_rep2_AO_000033_vign000236.png,Herpacticoida
20190527_FISHI_270_2mm_rep2_AO_000034_particle_237,20190527_FISHI_270_2mm_rep2_AO_000034_vign000237.png,Bosmina_1
20190527_FISHI_270_2mm_rep2_AO_000036_particle_238,20190527_FISHI_270_2mm_rep2_AO_000036_vign000238.png,Herpacticoida
20190527_FISHI_270_2mm_rep2_AO_000039_particle_239,20190527_FISHI_270_2mm_rep2_AO_000039_vign000239.png,Herpacticoida
20190527_FISHI_270_2mm_rep2_AO_000041_particle_240,20190527_FISHI_270_2mm_rep2_AO_000041_vign000240.png,Herpacticoida
20190527_FISHI_270_2mm_rep2_AO_000044_particle_241,20190527_FISHI_270_2mm_rep2_AO_000044_vign000241.png,Calanoid_1
20190527_FISHI_270_2mm_rep2_AO_000044_particle_242,20190527_FISHI_270_2mm_rep2_AO_000044_vign000242.png,Herpacticoida
20190527_FISHI_270_2mm_rep2_AO_000048_particle_243,20190527_FISHI_270_2mm_rep2_AO_000048_vign000243.png,Calanoid_1
20190527_FISHI_270_2mm_rep2_AO_000051_particle_244,20190527_FISHI_270_2mm_rep2_AO_000051_vign000244.png,Calanoid_1
20190527_FISHI_270_2mm_rep2_AO_000067_particle_245,20190527_FISHI_270_2mm_rep2_AO_000067_vign000245.png,Calanoid_1
20190527_FISHI_270_2mm_rep2_AO_000069_particle_246,20190527_FISHI_270_2mm_rep2_AO_000069_vign000246.png,Herpacticoida
20190523_FISHI_244_2mm_rep3_AO_000003_particle_247,20190523_FISHI_244_2mm_rep3_AO_000003_vign000247.png,Bosmina_1
20190523_FISHI_244_2mm_rep3_AO_000003_particle_248,20190523_FISHI_244_2mm_rep3_AO_000003_vign000248.png,Chironomid
20190523_FISHI_244_2mm_rep3_AO_000004_particle_249,20190523_FISHI_244_2mm_rep3_AO_000004_vign000249.png,Herpacticoida
20190523_FISHI_244_2mm_rep3_AO_000006_particle_250,20190523_FISHI_244_2mm_rep3_AO_000006_vign000250.png,Bosmina_1
20190523_FISHI_244_2mm_rep3_AO_000007_particle_251,20190523_FISHI_244_2mm_rep3_AO_000007_vign000251.png,Herpacticoida
20190523_FISHI_244_2mm_rep3_AO_000012_particle_252,20190523_FISHI_244_2mm_rep3_AO_000012_vign000252.png,Bosmina_1
20190523_FISHI_244_2mm_rep3_AO_000019_particle_253,20190523_FISHI_244_2mm_rep3_AO_000019_vign000253.png,Herpacticoida
20190523_FISHI_244_2mm_rep3_AO_000020_particle_254,20190523_FISHI_244_2mm_rep3_AO_000020_vign000254.png,Herpacticoida
20190523_FISHI_244_2mm_rep3_AO_000025_particle_255,20190523_FISHI_244_2mm_rep3_AO_000025_vign000255.png,Herpacticoida
20190514_FISHI_152_2mm_rep3_AO_000001_particle_256,20190514_FISHI_152_2mm_rep3_AO_000001_vign000256.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000001_particle_257,20190514_FISHI_152_2mm_rep3_AO_000001_vign000257.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000001_particle_258,20190514_FISHI_152_2mm_rep3_AO_000001_vign000258.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000002_particle_259,20190514_FISHI_152_2mm_rep3_AO_000002_vign000259.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000002_particle_260,20190514_FISHI_152_2mm_rep3_AO_000002_vign000260.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000002_particle_261,20190514_FISHI_152_2mm_rep3_AO_000002_vign000261.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000002_particle_262,20190514_FISHI_152_2mm_rep3_AO_000002_vign000262.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000002_particle_263,20190514_FISHI_152_2mm_rep3_AO_000002_vign000263.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000002_particle_264,20190514_FISHI_152_2mm_rep3_AO_000002_vign000264.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000003_particle_265,20190514_FISHI_152_2mm_rep3_AO_000003_vign000265.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000003_particle_266,20190514_FISHI_152_2mm_rep3_AO_000003_vign000266.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000003_particle_267,20190514_FISHI_152_2mm_rep3_AO_000003_vign000267.png,Herpacticoida
20190514_FISHI_152_2mm_rep3_AO_000003_particle_268,20190514_FISHI_152_2mm_rep3_AO_000003_vign000268.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000003_particle_269,20190514_FISHI_152_2mm_rep3_AO_000003_vign000269.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000004_particle_270,20190514_FISHI_152_2mm_rep3_AO_000004_vign000270.png,Herpacticoida
20190514_FISHI_152_2mm_rep3_AO_000004_particle_271,20190514_FISHI_152_2mm_rep3_AO_000004_vign000271.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000004_particle_272,20190514_FISHI_152_2mm_rep3_AO_000004_vign000272.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000004_particle_273,20190514_FISHI_152_2mm_rep3_AO_000004_vign000273.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000005_particle_274,20190514_FISHI_152_2mm_rep3_AO_000005_vign000274.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000005_particle_275,20190514_FISHI_152_2mm_rep3_AO_000005_vign000275.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000005_particle_276,20190514_FISHI_152_2mm_rep3_AO_000005_vign000276.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000005_particle_277,20190514_FISHI_152_2mm_rep3_AO_000005_vign000277.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000005_particle_278,20190514_FISHI_152_2mm_rep3_AO_000005_vign000278.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000005_particle_279,20190514_FISHI_152_2mm_rep3_AO_000005_vign000279.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000005_particle_280,20190514_FISHI_152_2mm_rep3_AO_000005_vign000280.png,Herpacticoida
20190514_FISHI_152_2mm_rep3_AO_000005_particle_281,20190514_FISHI_152_2mm_rep3_AO_000005_vign000281.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000005_particle_282,20190514_FISHI_152_2mm_rep3_AO_000005_vign000282.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000006_particle_283,20190514_FISHI_152_2mm_rep3_AO_000006_vign000283.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000006_particle_284,20190514_FISHI_152_2mm_rep3_AO_000006_vign000284.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000006_particle_285,20190514_FISHI_152_2mm_rep3_AO_000006_vign000285.png,Herpacticoida
20190514_FISHI_152_2mm_rep3_AO_000006_particle_286,20190514_FISHI_152_2mm_rep3_AO_000006_vign000286.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000006_particle_287,20190514_FISHI_152_2mm_rep3_AO_000006_vign000287.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000006_particle_288,20190514_FISHI_152_2mm_rep3_AO_000006_vign000288.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000006_particle_289,20190514_FISHI_152_2mm_rep3_AO_000006_vign000289.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000007_particle_290,20190514_FISHI_152_2mm_rep3_AO_000007_vign000290.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000007_particle_291,20190514_FISHI_152_2mm_rep3_AO_000007_vign000291.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000007_particle_292,20190514_FISHI_152_2mm_rep3_AO_000007_vign000292.png,Herpacticoida
20190514_FISHI_152_2mm_rep3_AO_000007_particle_293,20190514_FISHI_152_2mm_rep3_AO_000007_vign000293.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000008_particle_294,20190514_FISHI_152_2mm_rep3_AO_000008_vign000294.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000008_particle_295,20190514_FISHI_152_2mm_rep3_AO_000008_vign000295.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000008_particle_296,20190514_FISHI_152_2mm_rep3_AO_000008_vign000296.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000008_particle_297,20190514_FISHI_152_2mm_rep3_AO_000008_vign000297.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000008_particle_298,20190514_FISHI_152_2mm_rep3_AO_000008_vign000298.png,Herpacticoida
20190514_FISHI_152_2mm_rep3_AO_000008_particle_299,20190514_FISHI_152_2mm_rep3_AO_000008_vign000299.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000008_particle_300,20190514_FISHI_152_2mm_rep3_AO_000008_vign000300.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000008_particle_301,20190514_FISHI_152_2mm_rep3_AO_000008_vign000301.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000009_particle_302,20190514_FISHI_152_2mm_rep3_AO_000009_vign000302.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000009_particle_303,20190514_FISHI_152_2mm_rep3_AO_000009_vign000303.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000009_particle_304,20190514_FISHI_152_2mm_rep3_AO_000009_vign000304.png,Herpacticoida
20190514_FISHI_152_2mm_rep3_AO_000009_particle_305,20190514_FISHI_152_2mm_rep3_AO_000009_vign000305.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000009_particle_306,20190514_FISHI_152_2mm_rep3_AO_000009_vign000306.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000009_particle_307,20190514_FISHI_152_2mm_rep3_AO_000009_vign000307.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000009_particle_308,20190514_FISHI_152_2mm_rep3_AO_000009_vign000308.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000009_particle_309,20190514_FISHI_152_2mm_rep3_AO_000009_vign000309.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000010_particle_310,20190514_FISHI_152_2mm_rep3_AO_000010_vign000310.png,Herpacticoida
20190514_FISHI_152_2mm_rep3_AO_000010_particle_311,20190514_FISHI_152_2mm_rep3_AO_000010_vign000311.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000010_particle_312,20190514_FISHI_152_2mm_rep3_AO_000010_vign000312.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000010_particle_313,20190514_FISHI_152_2mm_rep3_AO_000010_vign000313.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000011_particle_314,20190514_FISHI_152_2mm_rep3_AO_000011_vign000314.png,Herpacticoida
20190514_FISHI_152_2mm_rep3_AO_000011_particle_315,20190514_FISHI_152_2mm_rep3_AO_000011_vign000315.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000011_particle_316,20190514_FISHI_152_2mm_rep3_AO_000011_vign000316.png,Herpacticoida
20190514_FISHI_152_2mm_rep3_AO_000012_particle_317,20190514_FISHI_152_2mm_rep3_AO_000012_vign000317.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000012_particle_318,20190514_FISHI_152_2mm_rep3_AO_000012_vign000318.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000012_particle_319,20190514_FISHI_152_2mm_rep3_AO_000012_vign000319.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000012_particle_320,20190514_FISHI_152_2mm_rep3_AO_000012_vign000320.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000012_particle_321,20190514_FISHI_152_2mm_rep3_AO_000012_vign000321.png,Herpacticoida
20190514_FISHI_152_2mm_rep3_AO_000012_particle_322,20190514_FISHI_152_2mm_rep3_AO_000012_vign000322.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000012_particle_323,20190514_FISHI_152_2mm_rep3_AO_000012_vign000323.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000012_particle_324,20190514_FISHI_152_2mm_rep3_AO_000012_vign000324.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000013_particle_325,20190514_FISHI_152_2mm_rep3_AO_000013_vign000325.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000013_particle_326,20190514_FISHI_152_2mm_rep3_AO_000013_vign000326.png,Herpacticoida
20190514_FISHI_152_2mm_rep3_AO_000014_particle_327,20190514_FISHI_152_2mm_rep3_AO_000014_vign000327.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000014_particle_328,20190514_FISHI_152_2mm_rep3_AO_000014_vign000328.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000014_particle_329,20190514_FISHI_152_2mm_rep3_AO_000014_vign000329.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000014_particle_330,20190514_FISHI_152_2mm_rep3_AO_000014_vign000330.png,Herpacticoida
20190514_FISHI_152_2mm_rep3_AO_000015_particle_331,20190514_FISHI_152_2mm_rep3_AO_000015_vign000331.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000015_particle_332,20190514_FISHI_152_2mm_rep3_AO_000015_vign000332.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000016_particle_333,20190514_FISHI_152_2mm_rep3_AO_000016_vign000333.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000016_particle_334,20190514_FISHI_152_2mm_rep3_AO_000016_vign000334.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000016_particle_335,20190514_FISHI_152_2mm_rep3_AO_000016_vign000335.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000016_particle_336,20190514_FISHI_152_2mm_rep3_AO_000016_vign000336.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000016_particle_337,20190514_FISHI_152_2mm_rep3_AO_000016_vign000337.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000016_particle_338,20190514_FISHI_152_2mm_rep3_AO_000016_vign000338.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000017_particle_339,20190514_FISHI_152_2mm_rep3_AO_000017_vign000339.png,Herpacticoida
20190514_FISHI_152_2mm_rep3_AO_000017_particle_340,20190514_FISHI_152_2mm_rep3_AO_000017_vign000340.png,Herpacticoida
20190514_FISHI_152_2mm_rep3_AO_000017_particle_341,20190514_FISHI_152_2mm_rep3_AO_000017_vign000341.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000017_particle_342,20190514_FISHI_152_2mm_rep3_AO_000017_vign000342.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000018_particle_343,20190514_FISHI_152_2mm_rep3_AO_000018_vign000343.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000018_particle_344,20190514_FISHI_152_2mm_rep3_AO_000018_vign000344.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000018_particle_345,20190514_FISHI_152_2mm_rep3_AO_000018_vign000345.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000018_particle_346,20190514_FISHI_152_2mm_rep3_AO_000018_vign000346.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000019_particle_347,20190514_FISHI_152_2mm_rep3_AO_000019_vign000347.png,Chironomid
20190514_FISHI_152_2mm_rep3_AO_000019_particle_348,20190514_FISHI_152_2mm_rep3_AO_000019_vign000348.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000019_particle_349,20190514_FISHI_152_2mm_rep3_AO_000019_vign000349.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000020_particle_350,20190514_FISHI_152_2mm_rep3_AO_000020_vign000350.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000020_particle_351,20190514_FISHI_152_2mm_rep3_AO_000020_vign000351.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000020_particle_352,20190514_FISHI_152_2mm_rep3_AO_000020_vign000352.png,Herpacticoida
20190514_FISHI_152_2mm_rep3_AO_000020_particle_353,20190514_FISHI_152_2mm_rep3_AO_000020_vign000353.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000020_particle_354,20190514_FISHI_152_2mm_rep3_AO_000020_vign000354.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000021_particle_355,20190514_FISHI_152_2mm_rep3_AO_000021_vign000355.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000021_particle_356,20190514_FISHI_152_2mm_rep3_AO_000021_vign000356.png,Herpacticoida
20190514_FISHI_152_2mm_rep3_AO_000021_particle_357,20190514_FISHI_152_2mm_rep3_AO_000021_vign000357.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000021_particle_358,20190514_FISHI_152_2mm_rep3_AO_000021_vign000358.png,Herpacticoida
20190514_FISHI_152_2mm_rep3_AO_000021_particle_359,20190514_FISHI_152_2mm_rep3_AO_000021_vign000359.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000021_particle_360,20190514_FISHI_152_2mm_rep3_AO_000021_vign000360.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000022_particle_361,20190514_FISHI_152_2mm_rep3_AO_000022_vign000361.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000022_particle_362,20190514_FISHI_152_2mm_rep3_AO_000022_vign000362.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000022_particle_363,20190514_FISHI_152_2mm_rep3_AO_000022_vign000363.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000022_particle_364,20190514_FISHI_152_2mm_rep3_AO_000022_vign000364.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000023_particle_365,20190514_FISHI_152_2mm_rep3_AO_000023_vign000365.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000023_particle_366,20190514_FISHI_152_2mm_rep3_AO_000023_vign000366.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000023_particle_367,20190514_FISHI_152_2mm_rep3_AO_000023_vign000367.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000023_particle_368,20190514_FISHI_152_2mm_rep3_AO_000023_vign000368.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000023_particle_369,20190514_FISHI_152_2mm_rep3_AO_000023_vign000369.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000024_particle_370,20190514_FISHI_152_2mm_rep3_AO_000024_vign000370.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000024_particle_371,20190514_FISHI_152_2mm_rep3_AO_000024_vign000371.png,Herpacticoida
20190514_FISHI_152_2mm_rep3_AO_000024_particle_372,20190514_FISHI_152_2mm_rep3_AO_000024_vign000372.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000024_particle_373,20190514_FISHI_152_2mm_rep3_AO_000024_vign000373.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000024_particle_374,20190514_FISHI_152_2mm_rep3_AO_000024_vign000374.png,Herpacticoida
20190514_FISHI_152_2mm_rep3_AO_000024_particle_375,20190514_FISHI_152_2mm_rep3_AO_000024_vign000375.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000024_particle_376,20190514_FISHI_152_2mm_rep3_AO_000024_vign000376.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000024_particle_377,20190514_FISHI_152_2mm_rep3_AO_000024_vign000377.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000025_particle_378,20190514_FISHI_152_2mm_rep3_AO_000025_vign000378.png,Herpacticoida
20190514_FISHI_152_2mm_rep3_AO_000025_particle_379,20190514_FISHI_152_2mm_rep3_AO_000025_vign000379.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000025_particle_380,20190514_FISHI_152_2mm_rep3_AO_000025_vign000380.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000025_particle_381,20190514_FISHI_152_2mm_rep3_AO_000025_vign000381.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000025_particle_382,20190514_FISHI_152_2mm_rep3_AO_000025_vign000382.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000026_particle_383,20190514_FISHI_152_2mm_rep3_AO_000026_vign000383.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000026_particle_384,20190514_FISHI_152_2mm_rep3_AO_000026_vign000384.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000026_particle_385,20190514_FISHI_152_2mm_rep3_AO_000026_vign000385.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000026_particle_386,20190514_FISHI_152_2mm_rep3_AO_000026_vign000386.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000027_particle_387,20190514_FISHI_152_2mm_rep3_AO_000027_vign000387.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000027_particle_388,20190514_FISHI_152_2mm_rep3_AO_000027_vign000388.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000027_particle_389,20190514_FISHI_152_2mm_rep3_AO_000027_vign000389.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000028_particle_390,20190514_FISHI_152_2mm_rep3_AO_000028_vign000390.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000028_particle_391,20190514_FISHI_152_2mm_rep3_AO_000028_vign000391.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000028_particle_392,20190514_FISHI_152_2mm_rep3_AO_000028_vign000392.png,Calanoid_1
