Vignette,Class
20180528_Huron_293_2mm_rep2_000021_vign003841.png,Calanoid_1
20180528_Huron_303_2mm_rep1_000051_vign002045.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000012_vign000844.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000025_vign004111.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000017_vign001006.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000012_vign003167.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000002_vign002370.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000010_vign001689.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000027_vign004364.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000017_vign001017.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000017_vign001021.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_vign003566.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000025_vign000382.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000011_vign003019.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_vign003784.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000009_vign000733.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_vign003995.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000011_vign000821.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_vign001108.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000016_vign003441.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_vign003801.png,Calanoid_1
20180508_Huron_115_2mm_rep2_000015_vign004507.png,Herpacticoida
05042021_Huron_140_2mm_rep1_MS_000008_vign002207.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000012_vign001751.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_vign002848.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000026_vign004236.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000002_vign000514.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000017_vign001015.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_vign003682.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000005_vign001568.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000010_vign001671.png,Calanoid_1
20180514_Huron_157_2mm_rep2_000031_vign002132.png,Chironomid
20180528_Huron_293_2mm_rep2_000023_vign003941.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_vign002843.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000003_vign002468.png,Calanoid_1
20180509_Huron_129_2mm_rep2_000007_vign001861.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000001_vign002285.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000004_vign000591.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000002_vign002375.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000006_vign001575.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000001_vign000474.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000042_vign000217.png,Bosmina_1
20180509_Huron_129_2mm_rep2_000011_vign001879.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000011_vign001695.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000024_vign004097.png,Chironomid
20180528_Huron_293_2mm_rep2_000014_vign003284.png,Calanoid_1
20180509_Huron_129_2mm_rep2_000003_vign001838.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000027_vign004342.png,Calanoid_1
20180528_Huron_303_2mm_rep1_000043_vign002032.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000012_vign003075.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000024_vign004100.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000015_vign000089.png,Bosmina_1
04192021_Huron_40_2mm_Rep2_MS_000018_vign001063.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000013_vign000880.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000006_vign000283.png,Bosmina_1
04192021_Huron_40_2mm_Rep2_MS_000019_vign001099.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000005_vign000597.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000010_vign000776.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000011_vign003059.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000027_vign004306.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000027_vign004322.png,Calanoid_1
05042021_Huron_140_2mm_rep1_MS_000004_vign002191.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_vign003969.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000014_vign000328.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000019_vign003646.png,Chironomid
04192021_Huron_40_2mm_Rep2_MS_000004_vign000575.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_vign003879.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000012_vign003117.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_vign003713.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000012_vign003160.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000030_vign000403.png,Bosmina_1
20220525_FISHI_158_2mm_rep1_KG_000010_vign001686.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_vign003583.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_vign003767.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000015_vign003346.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000024_vign000377.png,Bosmina_1
04192021_Huron_40_2mm_Rep2_MS_000004_vign000578.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000024_vign004057.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000003_vign000542.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000016_vign000982.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000005_vign000277.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000019_vign000118.png,Bosmina_1
04192021_Huron_40_2mm_Rep2_MS_000007_vign000654.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000012_vign000077.png,Herpacticoida
20190514_FISHI_152_2mm_rep2_AO_000019_vign000119.png,Bosmina_1
04192021_Huron_40_2mm_Rep2_MS_000004_vign000581.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000027_vign004298.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_vign003592.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000006_vign002650.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000012_vign001732.png,Calanoid_1
05042021_Huron_140_2mm_rep1_MS_000002_vign002185.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_vign002821.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000015_vign003325.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000010_vign002974.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_vign003760.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000015_vign003381.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000005_vign002563.png,Calanoid_1
05042021_Huron_140_2mm_rep1_MS_000013_vign002226.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000004_vign002486.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000028_vign004389.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000012_vign003104.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000001_vign002321.png,Calanoid_1
20180508_Huron_115_2mm_rep2_000007_vign004501.png,Herpacticoida
20180528_Huron_293_2mm_rep2_000024_vign004048.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_vign003783.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000010_vign000755.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000011_vign001705.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000005_vign002611.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_vign003601.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000027_vign004327.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000025_vign004145.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000002_vign000502.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_vign002820.png,Calanoid_1
20180528_Huron_303_2mm_rep1_000009_vign001946.png,Calanoid_1
20180528_Huron_303_2mm_rep1_000001_vign001928.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000013_vign003216.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000034_vign000184.png,Bosmina_1
20180509_Huron_129_2mm_rep2_000008_vign001869.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000024_vign004089.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000026_vign004228.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000008_vign000719.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000011_vign003058.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000009_vign001642.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_vign003877.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000003_vign002477.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000022_vign000364.png,Bosmina_1
20190514_FISHI_152_2mm_rep3_AO_000035_vign000424.png,Bosmina_1
04192021_Huron_40_2mm_Rep2_MS_000008_vign000724.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_vign002911.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_vign003693.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000012_vign003114.png,Calanoid_1
20180514_Huron_157_2mm_rep2_000039_vign002152.png,Chironomid
20180528_Huron_293_2mm_rep2_000015_vign003352.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_vign003869.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000015_vign003355.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000012_vign001718.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000007_vign002678.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000004_vign001547.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000003_vign000544.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000007_vign000046.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000006_vign002662.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000014_vign000894.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000025_vign000149.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000012_vign003124.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000016_vign003424.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000016_vign003459.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000012_vign000849.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000001_vign000480.png,Calanoid_1
20180509_Huron_129_2mm_rep2_000019_vign001923.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000016_vign003482.png,Calanoid_1
20180514_Huron_157_2mm_rep2_000048_vign002175.png,Chironomid
04192021_Huron_40_2mm_Rep2_MS_000002_vign000499.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000005_vign002581.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000017_vign003486.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_vign003792.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_vign003966.png,Calanoid_1
20180509_Huron_129_2mm_rep2_000018_vign001913.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000010_vign000794.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000025_vign004144.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000010_vign001666.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000024_vign004014.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000002_vign001514.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000003_vign000539.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000024_vign000375.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000003_vign002424.png,Calanoid_1
05042021_Huron_140_2mm_rep1_MS_000014_vign002230.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000024_vign004027.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000003_vign002429.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000017_vign003510.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000002_vign002373.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000002_vign002410.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000018_vign001065.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000010_vign000757.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000013_vign003221.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_vign002932.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000017_vign000101.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000018_vign003552.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000002_vign000508.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000016_vign003415.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000008_vign000700.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000003_vign000552.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000001_vign002266.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000015_vign003353.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_vign002884.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000002_vign002329.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_vign003803.png,Chironomid
20180528_Huron_293_2mm_rep2_000002_vign002411.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000006_vign002648.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000015_vign001800.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000007_vign000648.png,Calanoid_1
05042021_Huron_140_2mm_rep1_MS_000013_vign002225.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000024_vign004059.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000003_vign000546.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000017_vign003543.png,Calanoid_1
20180508_Huron_115_2mm_rep2_000004_vign004494.png,Herpacticoida
20180528_Huron_293_2mm_rep2_000004_vign002527.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000007_vign000048.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000025_vign004124.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000024_vign004066.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000027_vign004365.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000012_vign001734.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000025_vign004117.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_vign003557.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000019_vign001084.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000006_vign000623.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000005_vign001559.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000015_vign003321.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000005_vign000035.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000017_vign003502.png,Calanoid_1
20180514_Huron_157_2mm_rep2_000037_vign002147.png,Chironomid
20180528_Huron_293_2mm_rep2_000009_vign002851.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000005_vign000616.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000024_vign004098.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000014_vign003304.png,Calanoid_1
20180514_Huron_157_2mm_rep2_000003_vign002119.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000024_vign004054.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000001_vign000257.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000009_vign002912.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000002_vign000496.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000025_vign004126.png,Calanoid_1
20180509_Huron_129_2mm_rep2_000006_vign001853.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_vign001467.png,Calanoid_1
20180528_Huron_303_2mm_rep1_000051_vign002047.png,Calanoid_1
20190527_FISHI_270_2mm_rep2_AO_000036_vign000238.png,Herpacticoida
20190514_FISHI_152_2mm_rep2_AO_000017_vign000102.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000004_vign002496.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_vign002779.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000007_vign000667.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000001_vign002273.png,Calanoid_1
20180528_Huron_303_2mm_rep1_000013_vign001956.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000021_vign000131.png,Herpacticoida
20190514_FISHI_152_2mm_rep2_AO_000001_vign000017.png,Bosmina_1
04192021_Huron_40_2mm_Rep2_MS_000014_vign000922.png,Calanoid_1
20180528_Huron_303_2mm_rep1_000058_vign002055.png,Calanoid_1
20180528_Huron_303_2mm_rep1_000020_vign001972.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000015_vign003368.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000002_vign002337.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_vign003740.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000026_vign004235.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000008_vign000689.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000001_vign000465.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000002_vign001508.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_vign003887.png,Calanoid_1
20180528_Huron_303_2mm_rep1_000002_vign001933.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000007_vign000663.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000021_vign000355.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000013_vign003223.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000012_vign003154.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000004_vign002546.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000015_vign001813.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000028_vign004415.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_vign003779.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000013_vign003231.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000004_vign000568.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000013_vign001763.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000016_vign000336.png,Bosmina_1
04192021_Huron_40_2mm_Rep2_MS_000008_vign000706.png,Calanoid_1
20180508_Huron_115_2mm_rep2_000021_vign004511.png,Herpacticoida
20180528_Huron_293_2mm_rep2_000013_vign003201.png,Calanoid_1
20180528_Huron_303_2mm_rep1_000028_vign001998.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000024_vign004069.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_vign003991.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000007_vign000685.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000007_vign000652.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_vign003820.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000015_vign000969.png,Calanoid_1
20180528_Huron_303_2mm_rep1_000029_vign002001.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000031_vign000167.png,Bosmina_1
20220525_FISHI_158_2mm_rep1_KG_000013_vign001753.png,Calanoid_1
20180514_Huron_157_2mm_rep2_000004_vign002121.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000006_vign002629.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000004_vign002535.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000017_vign003534.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000001_vign000466.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000026_vign004198.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000006_vign002631.png,Calanoid_1
20180509_Huron_129_2mm_rep2_000008_vign001866.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000009_vign000053.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000011_vign003054.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000008_vign000716.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000040_vign000204.png,Herpacticoida
20180528_Huron_303_2mm_rep1_000055_vign002053.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000020_vign003719.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000006_vign002660.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_vign003963.png,Calanoid_1
05042021_Huron_140_2mm_rep1_MS_000015_vign002236.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000015_vign001808.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000005_vign000278.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000027_vign004361.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_vign003947.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000042_vign000214.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000019_vign003700.png,Calanoid_1
05042021_Huron_140_2mm_rep1_MS_000017_vign002241.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000013_vign003228.png,Calanoid_1
20180508_Huron_115_2mm_rep2_000033_vign004531.png,Herpacticoida
20220525_FISHI_158_2mm_rep1_KG_000004_vign001528.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000012_vign003143.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000003_vign000556.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000016_vign003419.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000007_vign002675.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000010_vign000065.png,Bosmina_1
20220525_FISHI_158_2mm_rep1_KG_000012_vign001745.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000036_vign000431.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000014_vign003313.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_vign002913.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000015_vign003383.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000024_vign004104.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000028_vign004382.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000001_vign001465.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000007_vign000673.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000012_vign003121.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000010_vign002989.png,Calanoid_1
20190514_FISHI_152_2mm_rep3_AO_000014_vign000329.png,Bosmina_1
04192021_Huron_40_2mm_Rep2_MS_000015_vign000946.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000012_vign003128.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000001_vign000477.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_vign003844.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000011_vign000810.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000013_vign000889.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000025_vign004151.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000029_vign000161.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000017_vign003493.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000018_vign001071.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000010_vign000783.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000006_vign002658.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000015_vign001801.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000026_vign004264.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000003_vign002432.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000010_vign002978.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000012_vign000841.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000016_vign000993.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000014_vign003287.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000009_vign002874.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_vign003809.png,Calanoid_1
20180528_Huron_303_2mm_rep1_000049_vign002042.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000011_vign003014.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000008_vign000722.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000016_vign003475.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000015_vign000942.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000027_vign004284.png,Calanoid_1
20180514_Huron_157_2mm_rep2_000032_vign002136.png,Chironomid
20180528_Huron_303_2mm_rep1_000021_vign001976.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000016_vign003473.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000014_vign000923.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000027_vign004312.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000027_vign004314.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000013_vign001776.png,Calanoid_1
20220525_FISHI_158_2mm_rep1_KG_000008_vign001638.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000027_vign004367.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000008_vign002771.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000005_vign000592.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000025_vign004155.png,Calanoid_1
05042021_Huron_140_2mm_rep1_MS_000014_vign002231.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000008_vign000717.png,Calanoid_1
20180514_Huron_157_2mm_rep2_000035_vign002142.png,Chironomid
20180514_Huron_157_2mm_rep2_000031_vign002134.png,Chironomid
20180528_Huron_293_2mm_rep2_000008_vign002838.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000019_vign003681.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000018_vign003558.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000005_vign000605.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000017_vign003517.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000025_vign000146.png,Bosmina_1
20190514_FISHI_152_2mm_rep2_AO_000025_vign000145.png,Bosmina_1
20180509_Huron_139_2mm_rep1_000082_vign002074.png,Calanoid_1
20180508_Huron_115_2mm_rep2_000007_vign004502.png,Herpacticoida
20190514_FISHI_152_2mm_rep2_AO_000011_vign000070.png,Calanoid_1
05042021_Huron_140_2mm_rep1_MS_000017_vign002240.png,Calanoid_1
20180514_Huron_157_2mm_rep2_000029_vign002128.png,Bosmina_1
20180528_Huron_293_2mm_rep2_000026_vign004272.png,Calanoid_1
04192021_Huron_40_2mm_Rep2_MS_000012_vign000847.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000027_vign004323.png,Calanoid_1
20190514_FISHI_152_2mm_rep2_AO_000010_vign000066.png,Calanoid_1
